residual,TCI,time,HYDRO_GP,Transect,Species,standResid
-0.019117182891389084,10,1.5,Group 2,19,BB,-0.2423560496871245
0.18721579732226712,10,-1.5,Group 2,19,BB,1.277006666129802
0.11329951013606854,10,-0.5,Group 2,19,BB,0.7728206261565947
-0.019117182891389084,10,1.5,Group 2,19,BB,-0.2423560496871245
0.18721579732226712,10,-1.5,Group 2,19,BB,1.277006666129802
0.11329951013606854,10,-0.5,Group 2,19,BB,0.7728206261565947
0.12373995996575371,12,1.5,Group 2,19,BB,1.5687001613219353
0.044358654465124214,8,-1.5,Group 2,19,BB,0.30257220951821207
-0.029557632721074367,8,-0.5,Group 2,19,BB,-0.2016138304549953
-0.019117182891389084,10,1.5,Group 2,19,BB,-0.2423560496871245
0.18721579732226712,10,-1.5,Group 2,19,BB,1.277006666129802
0.11329951013606854,10,-0.5,Group 2,19,BB,0.7728206261565947
0.05231138853718231,11,1.5,Group 2,19,BB,0.6631720558174055
0.18721579732226712,10,-1.5,Group 2,19,BB,1.277006666129802
0.11329951013606854,10,-0.5,Group 2,19,BB,0.7728206261565947
-0.019117182891389084,10,1.5,Group 2,19,BB,-0.2423560496871245
0.11578722589369572,9,-1.5,Group 2,19,BB,0.7897894378240075
0.04187093870749714,9,-0.5,Group 2,19,BB,0.2856033978508001
0.05231138853718231,11,1.5,Group 2,19,BB,0.6631720558174055
0.12373995996575371,12,1.5,Group 2,19,BB,1.5687001613219353
0.2586443687508385,11,-1.5,Group 2,19,BB,1.7642238944355966
0.18472808156463993,11,-0.5,Group 2,19,BB,1.2600378544623894
0.2586443687508385,11,-1.5,Group 2,19,BB,1.7642238944355966
0.18472808156463993,11,-0.5,Group 2,19,BB,1.2600378544623894
0.05231138853718231,11,1.5,Group 2,19,BB,0.6631720558174055
0.18721579732226712,10,-1.5,Group 2,19,BB,1.277006666129802
0.11329951013606854,10,-0.5,Group 2,19,BB,0.7728206261565947
-0.019117182891389084,10,1.5,Group 2,19,BB,-0.2423560496871245
0.18721579732226712,10,-1.5,Group 2,19,BB,1.277006666129802
0.11329951013606854,10,-0.5,Group 2,19,BB,0.7728206261565947
0.05231138853718231,11,1.5,Group 2,19,BB,0.6631720558174055
-0.16992705982059003,5,-1.5,Group 2,19,BB,-1.1590794753991722
-0.2438433470067886,5,-0.5,Group 2,19,BB,-1.6632655153723797
-0.019117182891389084,10,1.5,Group 2,19,BB,-0.2423560496871245
-0.027069916963447183,7,-1.5,Group 2,19,BB,-0.18464501878758258
-0.10098620414964576,7,-0.5,Group 2,19,BB,-0.68883105876079
-0.019117182891389084,10,1.5,Group 2,19,BB,-0.2423560496871245
-0.16992705982059003,5,-1.5,Group 2,19,BB,-1.1590794753991722
-0.2438433470067886,5,-0.5,Group 2,19,BB,-1.6632655153723797
0.05231138853718231,11,1.5,Group 2,19,BB,0.6631720558174055
-0.09849848839201863,6,-1.5,Group 2,19,BB,-0.6718622470933776
-0.17241477557821722,6,-0.5,Group 2,19,BB,-1.176048287066585
-0.09054575431996048,9,1.5,Group 2,19,BB,-1.1478841551916543
-0.09849848839201863,6,-1.5,Group 2,19,BB,-0.6718622470933776
-0.17241477557821722,6,-0.5,Group 2,19,BB,-1.176048287066585
-0.019117182891389084,10,1.5,Group 2,19,BB,-0.2423560496871245
-0.027069916963447183,7,-1.5,Group 2,19,BB,-0.18464501878758258
-0.10098620414964576,7,-0.5,Group 2,19,BB,-0.68883105876079
0.05231138853718231,11,1.5,Group 2,19,BB,0.6631720558174055
0.044358654465124214,8,-1.5,Group 2,19,BB,0.30257220951821207
-0.029557632721074367,8,-0.5,Group 2,19,BB,-0.2016138304549953
-0.019117182891389084,10,1.5,Group 2,19,BB,-0.2423560496871245
0.044358654465124214,8,-1.5,Group 2,19,BB,0.30257220951821207
-0.029557632721074367,8,-0.5,Group 2,19,BB,-0.2016138304549953
0.05231138853718231,11,1.5,Group 2,19,BB,0.6631720558174055
-0.09849848839201863,6,-1.5,Group 2,19,BB,-0.6718622470933776
-0.17241477557821722,6,-0.5,Group 2,19,BB,-1.176048287066585
-0.019117182891389084,10,1.5,Group 2,19,BB,-0.2423560496871245
-0.09849848839201863,6,-1.5,Group 2,19,BB,-0.6718622470933776
-0.17241477557821722,6,-0.5,Group 2,19,BB,-1.176048287066585
0.05231138853718231,11,1.5,Group 2,19,BB,0.6631720558174055
-0.027069916963447183,7,-1.5,Group 2,19,BB,-0.18464501878758258
-0.10098620414964576,7,-0.5,Group 2,19,BB,-0.68883105876079
0.05231138853718231,11,1.5,Group 2,19,BB,0.6631720558174055
-0.027069916963447183,7,-1.5,Group 2,19,BB,-0.18464501878758258
-0.10098620414964576,7,-0.5,Group 2,19,BB,-0.68883105876079
0.05231138853718231,11,1.5,Group 2,19,BB,0.6631720558174055
0.044358654465124214,8,-1.5,Group 2,19,BB,0.30257220951821207
-0.029557632721074367,8,-0.5,Group 2,19,BB,-0.2016138304549953
0.05231138853718231,11,1.5,Group 2,19,BB,0.6631720558174055
0.18721579732226712,10,-1.5,Group 2,19,BB,1.277006666129802
0.11329951013606854,10,-0.5,Group 2,19,BB,0.7728206261565947
0.12373995996575371,12,1.5,Group 2,19,BB,1.5687001613219353
-0.09849848839201863,6,-1.5,Group 2,19,BB,-0.6718622470933776
-0.17241477557821722,6,-0.5,Group 2,19,BB,-1.176048287066585
-0.019117182891389084,10,1.5,Group 2,19,BB,-0.2423560496871245
-0.027069916963447183,7,-1.5,Group 2,19,BB,-0.18464501878758258
-0.10098620414964576,7,-0.5,Group 2,19,BB,-0.68883105876079
-0.019117182891389084,10,1.5,Group 2,19,BB,-0.2423560496871245
-0.09849848839201863,6,-1.5,Group 2,19,BB,-0.6718622470933776
-0.17241477557821722,6,-0.5,Group 2,19,BB,-1.176048287066585
-0.019117182891389084,10,1.5,Group 2,19,BB,-0.2423560496871245
0.21597764160293842,14,-1.5,Group 5,18,RRG,1.7876562359659578
0.20009152495028826,14,-0.5,Group 5,18,RRG,1.6561661646390269
-0.8290121047660787,0,1.5,Group 5,18,RRG,-2.8330695312709246
0.0016919273172241178,11,-1.5,Group 5,18,RRG,0.014004155231018587
-0.014194189335426044,11,-0.5,Group 5,18,RRG,-0.1174859160959124
-0.8290121047660787,0,1.5,Group 5,18,RRG,-2.8330695312709246
0.07312049874579551,12,-1.5,Group 5,18,RRG,0.605221515475998
0.05723438209314535,12,-0.5,Group 5,18,RRG,0.47373144414906704
-0.043297819051792974,11,1.5,Group 5,18,RRG,-0.14796615299209517
0.028130752376778423,12,1.5,Group 5,18,RRG,0.09613415412416194
0.21597764160293842,14,-1.5,Group 5,18,RRG,1.7876562359659578
0.20009152495028826,14,-0.5,Group 5,18,RRG,1.6561661646390269
0.21597764160293842,14,-1.5,Group 5,18,RRG,1.7876562359659578
0.20009152495028826,14,-0.5,Group 5,18,RRG,1.6561661646390269
0.028130752376778423,12,1.5,Group 5,18,RRG,0.09613415412416194
0.14454907017436702,13,-1.5,Group 5,18,RRG,1.1964388757209785
0.12866295352171686,13,-0.5,Group 5,18,RRG,1.0649488043940474
-0.8290121047660787,0,1.5,Group 5,18,RRG,-2.8330695312709246
0.14454907017436702,13,-1.5,Group 5,18,RRG,1.1964388757209785
0.12866295352171686,13,-0.5,Group 5,18,RRG,1.0649488043940474
0.028130752376778423,12,1.5,Group 5,18,RRG,0.09613415412416194
0.14454907017436702,13,-1.5,Group 5,18,RRG,1.1964388757209785
0.12866295352171686,13,-0.5,Group 5,18,RRG,1.0649488043940474
-0.2575835333375073,8,1.5,Group 5,18,RRG,-0.8802670743408669
0.14454907017436702,13,-1.5,Group 5,18,RRG,1.1964388757209785
0.12866295352171686,13,-0.5,Group 5,18,RRG,1.0649488043940474
0.028130752376778423,12,1.5,Group 5,18,RRG,0.09613415412416194
0.14454907017436702,13,-1.5,Group 5,18,RRG,1.1964388757209785
0.12866295352171686,13,-0.5,Group 5,18,RRG,1.0649488043940474
-0.18615496190893577,9,1.5,Group 5,18,RRG,-0.6361667672246094
0.14454907017436702,13,-1.5,Group 5,18,RRG,1.1964388757209785
0.12866295352171686,13,-0.5,Group 5,18,RRG,1.0649488043940474
0.028130752376778423,12,1.5,Group 5,18,RRG,0.09613415412416194
0.14454907017436702,13,-1.5,Group 5,18,RRG,1.1964388757209785
0.12866295352171686,13,-0.5,Group 5,18,RRG,1.0649488043940474
-0.043297819051792974,11,1.5,Group 5,18,RRG,-0.14796615299209517
0.14454907017436702,13,-1.5,Group 5,18,RRG,1.1964388757209785
0.12866295352171686,13,-0.5,Group 5,18,RRG,1.0649488043940474
0.028130752376778423,12,1.5,Group 5,18,RRG,0.09613415412416194
0.14454907017436702,13,-1.5,Group 5,18,RRG,1.1964388757209785
0.12866295352171686,13,-0.5,Group 5,18,RRG,1.0649488043940474
0.028130752376778423,12,1.5,Group 5,18,RRG,0.09613415412416194
0.0016919273172241178,11,-1.5,Group 5,18,RRG,0.014004155231018587
-0.014194189335426044,11,-0.5,Group 5,18,RRG,-0.1174859160959124
