residual,Extent,time,HydroGp,Transect,Species,standResid
0.051217684411491105,0.7,-1.5,Group 3,7,BB,0.3361304598421655
0.0018589116170796283,0.7,-0.5,Group 3,7,BB,0.012199630339296084
0.16619111751642823,0.95,1.5,Group 3,7,BB,1.5134904689233075
0.051217684411491105,0.7,-1.5,Group 3,7,BB,0.3361304598421655
0.0018589116170796283,0.7,-0.5,Group 3,7,BB,0.012199630339296084
0.1161911175164283,0.9,1.5,Group 3,7,BB,1.0581440907470807
0.051217684411491105,0.7,-1.5,Group 3,7,BB,0.3361304598421655
0.0018589116170796283,0.7,-0.5,Group 3,7,BB,0.012199630339296084
0.06619111751642826,0.85,1.5,Group 3,7,BB,0.6027977125708529
0.1612176844114912,0.81,-1.5,Group 3,7,BB,1.0580363993137818
0.11185891161707973,0.81,-0.5,Group 3,7,BB,0.7341055698109122
0.1161911175164283,0.9,1.5,Group 3,7,BB,1.0581440907470807
-0.09814108838292035,0.6,-0.5,Group 3,7,BB,-0.6440784964530816
0.10183700206865315,0.6,-1.5,Group 2,10,BB,0.6793472962559908
0.02618089555854841,0.6,-0.5,Group 2,10,BB,0.17465086608961652
0.037604493362523694,0.75,1.5,Group 2,10,BB,0.3636075104207091
0.0018370020686531707,0.5,-1.5,Group 2,10,BB,0.012254508314324522
-0.07381910444145157,0.5,-0.5,Group 2,10,BB,-0.49244192185204977
-0.16239550663747626,0.55,1.5,Group 2,10,BB,-1.5702438882160137
0.10183700206865315,0.6,-1.5,Group 2,10,BB,0.6793472962559908
0.02618089555854841,0.6,-0.5,Group 2,10,BB,0.17465086608961652
-0.01239550663747635,0.7,1.5,Group 2,10,BB,-0.11985533923847214
0.10183700206865315,0.6,-1.5,Group 2,10,BB,0.6793472962559908
0.02618089555854841,0.6,-0.5,Group 2,10,BB,0.17465086608961652
0.037604493362523694,0.75,1.5,Group 2,10,BB,0.3636075104207091
0.20183700206865313,0.7,-1.5,Group 2,10,BB,1.3464400841976571
0.1261808955585484,0.7,-0.5,Group 2,10,BB,0.8417436540312828
0.037604493362523694,0.75,1.5,Group 2,10,BB,0.3636075104207091
0.20183700206865313,0.7,-1.5,Group 2,10,BB,1.3464400841976571
0.1261808955585484,0.7,-0.5,Group 2,10,BB,0.8417436540312828
0.08760449336252374,0.8,1.5,Group 2,10,BB,0.8470703600798903
0.10183700206865315,0.6,-1.5,Group 2,10,BB,0.6793472962559908
0.08027034138073141,0.8,1.5,Group 2,19,BB,0.5046667765658561
0.19281899652989432,0.7,-1.5,Group 2,19,BB,1.0013362892420599
0.11738334621871549,0.7,-0.5,Group 2,19,BB,0.6095883000990585
0.08027034138073141,0.8,1.5,Group 2,19,BB,0.5046667765658561
0.2928189965298944,0.8,-1.5,Group 2,19,BB,1.5206504166168568
0.21738334621871558,0.8,-0.5,Group 2,19,BB,1.1289024274738555
0.13027034138073135,0.85,1.5,Group 2,19,BB,0.8190212242267694
-0.09718100347010566,0.41,-1.5,Group 2,19,BB,-0.50467468014485
-0.1726166537812845,0.41,-0.5,Group 2,19,BB,-0.8964226692878512
0.03027034138073137,0.75,1.5,Group 2,19,BB,0.19031232890494215
0.24281899652989436,0.75,-1.5,Group 2,19,BB,1.2609933529294584
0.16738334621871553,0.75,-0.5,Group 2,19,BB,0.869245363786457
0.08027034138073141,0.8,1.5,Group 2,19,BB,0.5046667765658561
0.19281899652989432,0.7,-1.5,Group 2,19,BB,1.0013362892420599
0.11738334621871549,0.7,-0.5,Group 2,19,BB,0.6095883000990585
0.03027034138073137,0.75,1.5,Group 2,19,BB,0.19031232890494215
0.09281899652989434,0.6,-1.5,Group 2,19,BB,0.48202216186726343
0.017383346218715512,0.6,-0.5,Group 2,19,BB,0.09027417272426214
0.08027034138073141,0.8,1.5,Group 2,19,BB,0.5046667765658561
0.13027034138073135,0.85,1.5,Group 2,19,BB,0.8190212242267694
0.34281899652989434,0.85,-1.5,Group 2,19,BB,1.7803074803042547
0.2673833462187155,0.85,-0.5,Group 2,19,BB,1.3885594911612533
0.3028189965298944,0.81,-1.5,Group 2,19,BB,1.5725818293543363
0.2273833462187156,0.81,-0.5,Group 2,19,BB,1.1808338402113352
0.13027034138073135,0.85,1.5,Group 2,19,BB,0.8190212242267694
0.24281899652989436,0.75,-1.5,Group 2,19,BB,1.2609933529294584
0.16738334621871553,0.75,-0.5,Group 2,19,BB,0.869245363786457
0.03027034138073137,0.75,1.5,Group 2,19,BB,0.19031232890494215
0.19281899652989432,0.7,-1.5,Group 2,19,BB,1.0013362892420599
0.11738334621871549,0.7,-0.5,Group 2,19,BB,0.6095883000990585
0.08027034138073141,0.8,1.5,Group 2,19,BB,0.5046667765658561
-0.30718100347010563,0.2,-1.5,Group 2,19,BB,-1.5952343476319224
-0.38261665378128445,0.2,-0.5,Group 2,19,BB,-1.9869823367749238
-0.1697296586192686,0.55,1.5,Group 2,19,BB,-1.0671054617387121
0.09281899652989434,0.6,-1.5,Group 2,19,BB,0.48202216186726343
0.017383346218715512,0.6,-0.5,Group 2,19,BB,0.09027417272426214
0.03027034138073137,0.75,1.5,Group 2,19,BB,0.19031232890494215
-0.20718100347010565,0.3,-1.5,Group 2,19,BB,-1.075920220257126
-0.2826166537812845,0.3,-0.5,Group 2,19,BB,-1.4676682094001272
0.13027034138073135,0.85,1.5,Group 2,19,BB,0.8190212242267694
-0.20718100347010565,0.3,-1.5,Group 2,19,BB,-1.075920220257126
-0.2826166537812845,0.3,-0.5,Group 2,19,BB,-1.4676682094001272
-0.21972965861926863,0.5,1.5,Group 2,19,BB,-1.381459909399626
-0.20718100347010565,0.3,-1.5,Group 2,19,BB,-1.075920220257126
-0.2826166537812845,0.3,-0.5,Group 2,19,BB,-1.4676682094001272
-0.019729658619268675,0.7,1.5,Group 2,19,BB,-0.12404211875597178
0.09281899652989434,0.6,-1.5,Group 2,19,BB,0.48202216186726343
0.017383346218715512,0.6,-0.5,Group 2,19,BB,0.09027417272426214
0.13027034138073135,0.85,1.5,Group 2,19,BB,0.8190212242267694
0.09281899652989434,0.6,-1.5,Group 2,19,BB,0.48202216186726343
0.017383346218715512,0.6,-0.5,Group 2,19,BB,0.09027417272426214
0.08027034138073141,0.8,1.5,Group 2,19,BB,0.5046667765658561
-0.00718100347010564,0.5,-1.5,Group 2,19,BB,-0.03729196550753296
-0.08261665378128447,0.5,-0.5,Group 2,19,BB,-0.42903995465053424
0.08027034138073141,0.8,1.5,Group 2,19,BB,0.5046667765658561
-0.20718100347010565,0.3,-1.5,Group 2,19,BB,-1.075920220257126
-0.2826166537812845,0.3,-0.5,Group 2,19,BB,-1.4676682094001272
-0.019729658619268675,0.7,1.5,Group 2,19,BB,-0.12404211875597178
0.09281899652989434,0.6,-1.5,Group 2,19,BB,0.48202216186726343
0.017383346218715512,0.6,-0.5,Group 2,19,BB,0.09027417272426214
0.1802703413807314,0.9,1.5,Group 2,19,BB,1.1333756718876833
0.09281899652989434,0.6,-1.5,Group 2,19,BB,0.48202216186726343
0.017383346218715512,0.6,-0.5,Group 2,19,BB,0.09027417272426214
0.1802703413807314,0.9,1.5,Group 2,19,BB,1.1333756718876833
-0.00718100347010564,0.5,-1.5,Group 2,19,BB,-0.03729196550753296
-0.08261665378128447,0.5,-0.5,Group 2,19,BB,-0.42903995465053424
0.13027034138073135,0.85,1.5,Group 2,19,BB,0.8190212242267694
-0.00718100347010564,0.5,-1.5,Group 2,19,BB,-0.03729196550753296
-0.08261665378128447,0.5,-0.5,Group 2,19,BB,-0.42903995465053424
0.08027034138073141,0.8,1.5,Group 2,19,BB,0.5046667765658561
0.10281899652989435,0.61,-1.5,Group 2,19,BB,0.5339535746047431
0.02738334621871552,0.61,-0.5,Group 2,19,BB,0.14220558546174183
0.13027034138073135,0.85,1.5,Group 2,19,BB,0.8190212242267694
-0.10718100347010562,0.4,-1.5,Group 2,19,BB,-0.5566060928823293
-0.18261665378128444,0.4,-0.5,Group 2,19,BB,-0.9483540820253306
0.08027034138073141,0.8,1.5,Group 2,19,BB,0.5046667765658561
0.09281899652989434,0.6,-1.5,Group 2,19,BB,0.48202216186726343
0.017383346218715512,0.6,-0.5,Group 2,19,BB,0.09027417272426214
0.03027034138073137,0.75,1.5,Group 2,19,BB,0.19031232890494215
-0.20718100347010565,0.3,-1.5,Group 2,19,BB,-1.075920220257126
-0.2826166537812845,0.3,-0.5,Group 2,19,BB,-1.4676682094001272
0.03027034138073137,0.75,1.5,Group 2,19,BB,0.19031232890494215
0.11705788154077668,0.999,-1.5,Group 5,18,RRG,0.899376968486988
0.10314347028026993,0.999,-0.5,Group 5,18,RRG,0.7924700190954901
0.11705788154077668,0.999,-1.5,Group 5,18,RRG,0.899376968486988
0.10314347028026993,0.999,-0.5,Group 5,18,RRG,0.7924700190954901
0.028057881540776708,0.91,-1.5,Group 5,18,RRG,0.2155738008424524
0.014143470280269965,0.91,-0.5,Group 5,18,RRG,0.10866685145095453
-0.019393106652924708,0.9,1.5,Group 5,18,RRG,-0.12786056821684896
0.030606893347075226,0.95,1.5,Group 5,18,RRG,0.2017941139987153
0.11705788154077668,0.999,-1.5,Group 5,18,RRG,0.899376968486988
0.10314347028026993,0.999,-0.5,Group 5,18,RRG,0.7924700190954901
0.11705788154077668,0.999,-1.5,Group 5,18,RRG,0.899376968486988
0.10314347028026993,0.999,-0.5,Group 5,18,RRG,0.7924700190954901
-0.06939310665292475,0.85,1.5,Group 5,18,RRG,-0.4575152504324139
0.11705788154077668,0.999,-1.5,Group 5,18,RRG,0.899376968486988
0.10314347028026993,0.999,-0.5,Group 5,18,RRG,0.7924700190954901
0.028057881540776708,0.91,-1.5,Group 5,18,RRG,0.2155738008424524
0.014143470280269965,0.91,-0.5,Group 5,18,RRG,0.10866685145095453
0.07960689334707527,0.999,1.5,Group 5,18,RRG,0.5248557025699689
0.11705788154077668,0.999,-1.5,Group 5,18,RRG,0.899376968486988
0.10314347028026993,0.999,-0.5,Group 5,18,RRG,0.7924700190954901
-0.5193931066529247,0.4,1.5,Group 5,18,RRG,-3.424407390372496
0.11705788154077668,0.999,-1.5,Group 5,18,RRG,0.899376968486988
0.10314347028026993,0.999,-0.5,Group 5,18,RRG,0.7924700190954901
0.030606893347075226,0.95,1.5,Group 5,18,RRG,0.2017941139987153
0.11705788154077668,0.999,-1.5,Group 5,18,RRG,0.899376968486988
0.10314347028026993,0.999,-0.5,Group 5,18,RRG,0.7924700190954901
-0.41939310665292473,0.5,1.5,Group 5,18,RRG,-2.765098025941367
0.028057881540776708,0.91,-1.5,Group 5,18,RRG,0.2155738008424524
0.014143470280269965,0.91,-0.5,Group 5,18,RRG,0.10866685145095453
0.030606893347075226,0.95,1.5,Group 5,18,RRG,0.2017941139987153
0.028057881540776708,0.91,-1.5,Group 5,18,RRG,0.2155738008424524
0.014143470280269965,0.91,-0.5,Group 5,18,RRG,0.10866685145095453
-0.019393106652924708,0.9,1.5,Group 5,18,RRG,-0.12786056821684896
0.028057881540776708,0.91,-1.5,Group 5,18,RRG,0.2155738008424524
0.014143470280269965,0.91,-0.5,Group 5,18,RRG,0.10866685145095453
0.030606893347075226,0.95,1.5,Group 5,18,RRG,0.2017941139987153
0.028057881540776708,0.91,-1.5,Group 5,18,RRG,0.2155738008424524
0.014143470280269965,0.91,-0.5,Group 5,18,RRG,0.10866685145095453
0.030606893347075226,0.95,1.5,Group 5,18,RRG,0.2017941139987153
0.028057881540776708,0.91,-1.5,Group 5,18,RRG,0.2155738008424524
0.014143470280269965,0.91,-0.5,Group 5,18,RRG,0.10866685145095453
0.030606893347075226,0.95,1.5,Group 5,18,RRG,0.2017941139987153
0.028057881540776708,0.91,-1.5,Group 5,18,RRG,0.2155738008424524
0.014143470280269965,0.91,-0.5,Group 5,18,RRG,0.10866685145095453
-0.019393106652924708,0.9,1.5,Group 5,18,RRG,-0.12786056821684896
0.028057881540776708,0.91,-1.5,Group 5,18,RRG,0.2155738008424524
0.014143470280269965,0.91,-0.5,Group 5,18,RRG,0.10866685145095453
0.030606893347075226,0.95,1.5,Group 5,18,RRG,0.2017941139987153
0.11705788154077668,0.999,-1.5,Group 5,18,RRG,0.899376968486988
0.10314347028026993,0.999,-0.5,Group 5,18,RRG,0.7924700190954901
0.030606893347075226,0.95,1.5,Group 5,18,RRG,0.2017941139987153
0.004143470280269956,0.9,-0.5,Group 5,18,RRG,0.031835034861680774
-0.21939310665292477,0.7,1.5,Group 5,18,RRG,-1.4464792970791083
0.0180578815407767,0.9,-1.5,Group 5,18,RRG,0.13874198425317863
-0.28194211845922335,0.6,-1.5,Group 5,18,RRG,-2.1662125134250325
-0.2958565297197301,0.6,-0.5,Group 5,18,RRG,-2.2731194628165303
0.030606893347075226,0.95,1.5,Group 5,18,RRG,0.2017941139987153
0.028057881540776708,0.91,-1.5,Group 5,18,RRG,0.2155738008424524
0.014143470280269965,0.91,-0.5,Group 5,18,RRG,0.10866685145095453
-0.06939310665292475,0.85,1.5,Group 5,18,RRG,-0.4575152504324139
0.028057881540776708,0.91,-1.5,Group 5,18,RRG,0.2155738008424524
0.014143470280269965,0.91,-0.5,Group 5,18,RRG,0.10866685145095453
-0.019393106652924708,0.9,1.5,Group 5,18,RRG,-0.12786056821684896
0.0180578815407767,0.9,-1.5,Group 5,18,RRG,0.13874198425317863
0.004143470280269956,0.9,-0.5,Group 5,18,RRG,0.031835034861680774
0.030606893347075226,0.95,1.5,Group 5,18,RRG,0.2017941139987153
0.028057881540776708,0.91,-1.5,Group 5,18,RRG,0.2155738008424524
0.014143470280269965,0.91,-0.5,Group 5,18,RRG,0.10866685145095453
0.0180578815407767,0.9,-1.5,Group 5,18,RRG,0.13874198425317863
0.004143470280269956,0.9,-0.5,Group 5,18,RRG,0.031835034861680774
0.030606893347075226,0.95,1.5,Group 5,18,RRG,0.2017941139987153
0.0180578815407767,0.9,-1.5,Group 5,18,RRG,0.13874198425317863
0.004143470280269956,0.9,-0.5,Group 5,18,RRG,0.031835034861680774
0.030606893347075226,0.95,1.5,Group 5,18,RRG,0.2017941139987153
0.0180578815407767,0.9,-1.5,Group 5,18,RRG,0.13874198425317863
0.004143470280269956,0.9,-0.5,Group 5,18,RRG,0.031835034861680774
0.030606893347075226,0.95,1.5,Group 5,18,RRG,0.2017941139987153
-0.4819421184592233,0.4,-1.5,Group 5,18,RRG,-3.702848845210506
-0.49585652971973004,0.4,-0.5,Group 5,18,RRG,-3.8097557946020038
-0.31939310665292475,0.6,1.5,Group 5,18,RRG,-2.1057886615102372
-0.18194211845922337,0.7,-1.5,Group 5,18,RRG,-1.3978943475322956
-0.1958565297197301,0.7,-0.5,Group 5,18,RRG,-1.5048012969237936
-0.11939310665292469,0.8,1.5,Group 5,18,RRG,-0.7871699326479782
-0.13194211845922332,0.75,-1.5,Group 5,18,RRG,-1.0137352645859268
-0.14585652971973007,0.75,-0.5,Group 5,18,RRG,-1.1206422139774248
0.030606893347075226,0.95,1.5,Group 5,18,RRG,0.2017941139987153
0.10735545397776591,0.7,-1.5,Group 1,2,BB,0.5102657467932976
0.04036114284205761,0.7,-0.5,Group 1,2,BB,0.19183849474474618
0.07526588335526474,0.85,1.5,Group 1,2,BB,0.6356377185796382
0.25735545397776594,0.85,-1.5,Group 1,2,BB,1.223223115823162
0.19036114284205763,0.85,-0.5,Group 1,2,BB,0.9047958637746104
0.17526588335526472,0.95,1.5,Group 1,2,BB,1.4801607484620425
0.10735545397776591,0.7,-1.5,Group 1,2,BB,0.5102657467932976
0.04036114284205761,0.7,-0.5,Group 1,2,BB,0.19183849474474618
0.17526588335526472,0.95,1.5,Group 1,2,BB,1.4801607484620425
0.007355453977765936,0.6,-1.5,Group 1,2,BB,0.03496083410672167
-0.05963885715794237,0.6,-0.5,Group 1,2,BB,-0.2834664179418298
0.07526588335526474,0.85,1.5,Group 1,2,BB,0.6356377185796382
0.15735545397776596,0.75,-1.5,Group 1,2,BB,0.747918203136586
0.09036114284205765,0.75,-0.5,Group 1,2,BB,0.4294909510880344
0.12526588335526478,0.9,1.5,Group 1,2,BB,1.0578992335208408
0.217355453977766,0.81,-1.5,Group 1,2,BB,1.033101150748532
0.1503611428420577,0.81,-0.5,Group 1,2,BB,0.7146738986999803
0.12526588335526478,0.9,1.5,Group 1,2,BB,1.0578992335208408
-0.09264454602223404,0.5,-1.5,Group 1,2,BB,-0.4403440785798543
-0.15963885715794235,0.5,-0.5,Group 1,2,BB,-0.7587713306284058
0.07526588335526474,0.85,1.5,Group 1,2,BB,0.6356377185796382
0.007355453977765936,0.6,-1.5,Group 1,2,BB,0.03496083410672167
-0.05963885715794237,0.6,-0.5,Group 1,2,BB,-0.2834664179418298
0.025265883355264807,0.8,1.5,Group 1,2,BB,0.21337620363843648
0.10735545397776591,0.7,-1.5,Group 1,2,BB,0.5102657467932976
0.04036114284205761,0.7,-0.5,Group 1,2,BB,0.19183849474474618
0.17526588335526472,0.95,1.5,Group 1,2,BB,1.4801607484620425
0.317355453977766,0.91,-1.5,Group 1,2,BB,1.5084060634351077
0.2503611428420577,0.91,-0.5,Group 1,2,BB,1.1899788113865564
0.17526588335526472,0.95,1.5,Group 1,2,BB,1.4801607484620425
-0.09264454602223404,0.5,-1.5,Group 1,2,BB,-0.4403440785798543
-0.15963885715794235,0.5,-0.5,Group 1,2,BB,-0.7587713306284058
0.025265883355264807,0.8,1.5,Group 1,2,BB,0.21337620363843648
-0.18264454602223407,0.41,-1.5,Group 1,2,BB,-0.8681184999977729
-0.24963885715794237,0.41,-0.5,Group 1,2,BB,-1.1865457520463245
-0.024734116644735238,0.75,1.5,Group 1,2,BB,-0.20888531130276616
0.317355453977766,0.91,-1.5,Group 1,2,BB,1.5084060634351077
0.2503611428420577,0.91,-0.5,Group 1,2,BB,1.1899788113865564
0.17526588335526472,0.95,1.5,Group 1,2,BB,1.4801607484620425
0.217355453977766,0.81,-1.5,Group 1,2,BB,1.033101150748532
0.1503611428420577,0.81,-0.5,Group 1,2,BB,0.7146738986999803
0.12526588335526478,0.9,1.5,Group 1,2,BB,1.0578992335208408
0.317355453977766,0.91,-1.5,Group 1,2,BB,1.5084060634351077
0.2503611428420577,0.91,-0.5,Group 1,2,BB,1.1899788113865564
0.17526588335526472,0.95,1.5,Group 1,2,BB,1.4801607484620425
-0.09264454602223404,0.5,-1.5,Group 1,2,BB,-0.4403440785798543
-0.15963885715794235,0.5,-0.5,Group 1,2,BB,-0.7587713306284058
0.025265883355264807,0.8,1.5,Group 1,2,BB,0.21337620363843648
-0.19264454602223402,0.4,-1.5,Group 1,2,BB,-0.9156489912664303
-0.2596388571579423,0.4,-0.5,Group 1,2,BB,-1.234076243314982
0.12526588335526478,0.9,1.5,Group 1,2,BB,1.0578992335208408
-0.39264454602223403,0.2,-1.5,Group 1,2,BB,-1.8662588166395826
-0.45963885715794234,0.2,-0.5,Group 1,2,BB,-2.184686068688134
-0.07473411664473528,0.7,1.5,Group 1,2,BB,-0.6311468262439688
-0.39264454602223403,0.2,-1.5,Group 1,2,BB,-1.8662588166395826
-0.45963885715794234,0.2,-0.5,Group 1,2,BB,-2.184686068688134
-0.2247341166447352,0.55,1.5,Group 1,2,BB,-1.897931371067575
-0.19264454602223402,0.4,-1.5,Group 1,2,BB,-0.9156489912664303
-0.2596388571579423,0.4,-0.5,Group 1,2,BB,-1.234076243314982
-0.3247341166447352,0.45,1.5,Group 1,2,BB,-2.74245440094998
-0.09264454602223404,0.5,-1.5,Group 1,2,BB,-0.4403440785798543
-0.15963885715794235,0.5,-0.5,Group 1,2,BB,-0.7587713306284058
0.025265883355264807,0.8,1.5,Group 1,2,BB,0.21337620363843648
0.10735545397776591,0.7,-1.5,Group 1,2,BB,0.5102657467932976
0.04036114284205761,0.7,-0.5,Group 1,2,BB,0.19183849474474618
0.025265883355264807,0.8,1.5,Group 1,2,BB,0.21337620363843648
0.007355453977765936,0.6,-1.5,Group 1,2,BB,0.03496083410672167
-0.05963885715794237,0.6,-0.5,Group 1,2,BB,-0.2834664179418298
0.07526588335526474,0.85,1.5,Group 1,2,BB,0.6356377185796382
-0.29264454602223405,0.3,-1.5,Group 1,2,BB,-1.3909539039530066
-0.35963885715794236,0.3,-0.5,Group 1,2,BB,-1.7093811560015582
0.025265883355264807,0.8,1.5,Group 1,2,BB,0.21337620363843648
0.2939515433845059,0.91,-1.5,Group 2,3,Cooba,1.2879586500572278
0.21957718846841134,0.91,-0.5,Group 2,3,Cooba,0.9620848932683074
0.038364622765424294,0.85,1.5,Group 2,3,Cooba,0.1834722151195442
-0.5860484566154941,0.03,-1.5,Group 2,3,Cooba,-2.567791175238984
-0.6604228115315887,0.03,-0.5,Group 2,3,Cooba,-2.893664932027905
-0.3616353772345757,0.45,1.5,Group 2,3,Cooba,-1.729459041797665
0.23395154338450586,0.85,-1.5,Group 2,3,Cooba,1.025066616514304
0.1595771884684113,0.85,-0.5,Group 2,3,Cooba,0.6991928597253836
0.13836462276542427,0.95,1.5,Group 2,3,Cooba,0.6617050293488465
0.13395154338450588,0.75,-1.5,Group 2,3,Cooba,0.5869132272760983
0.05957718846841131,0.75,-0.5,Group 2,3,Cooba,0.26103947048717774
0.08836462276542434,0.9,1.5,Group 2,3,Cooba,0.4225886222341956
0.13395154338450588,0.75,-1.5,Group 2,3,Cooba,0.5869132272760983
0.05957718846841131,0.75,-0.5,Group 2,3,Cooba,0.26103947048717774
0.08836462276542434,0.9,1.5,Group 2,3,Cooba,0.4225886222341956
-0.016048456615494144,0.6,-1.5,Group 2,3,Cooba,-0.07031685658121066
-0.09042281153158871,0.6,-0.5,Group 2,3,Cooba,-0.39619061337013123
0.08836462276542434,0.9,1.5,Group 2,3,Cooba,0.4225886222341956
0.13395154338450588,0.75,-1.5,Group 2,3,Cooba,0.5869132272760983
0.05957718846841131,0.75,-0.5,Group 2,3,Cooba,0.26103947048717774
0.13836462276542427,0.95,1.5,Group 2,3,Cooba,0.6617050293488465
-0.016048456615494144,0.6,-1.5,Group 2,3,Cooba,-0.07031685658121066
-0.09042281153158871,0.6,-0.5,Group 2,3,Cooba,-0.39619061337013123
0.08836462276542434,0.9,1.5,Group 2,3,Cooba,0.4225886222341956
-0.016048456615494144,0.6,-1.5,Group 2,3,Cooba,-0.07031685658121066
-0.09042281153158871,0.6,-0.5,Group 2,3,Cooba,-0.39619061337013123
0.08836462276542434,0.9,1.5,Group 2,3,Cooba,0.4225886222341956
-0.31604845661549413,0.3,-1.5,Group 2,3,Cooba,-1.3847770242958284
-0.3904228115315887,0.3,-0.5,Group 2,3,Cooba,-1.7106507810847489
-0.5116353772345756,0.3,1.5,Group 2,3,Cooba,-2.446808263141618
-0.11604845661549412,0.5,-1.5,Group 2,3,Cooba,-0.5084702458194165
-0.1904228115315887,0.5,-0.5,Group 2,3,Cooba,-0.834344002608337
-0.16163537723457566,0.65,1.5,Group 2,3,Cooba,-0.7729934133390602
-0.11604845661549412,0.5,-1.5,Group 2,3,Cooba,-0.5084702458194165
-0.1904228115315887,0.5,-0.5,Group 2,3,Cooba,-0.834344002608337
-0.011635377234575639,0.8,1.5,Group 2,3,Cooba,-0.05564419199510665
0.08395154338450583,0.7,-1.5,Group 2,3,Cooba,0.3678365326569951
0.009577188468411268,0.7,-0.5,Group 2,3,Cooba,0.0419627758680746
0.08836462276542434,0.9,1.5,Group 2,3,Cooba,0.4225886222341956
0.08395154338450583,0.7,-1.5,Group 2,3,Cooba,0.3678365326569951
0.009577188468411268,0.7,-0.5,Group 2,3,Cooba,0.0419627758680746
0.08836462276542434,0.9,1.5,Group 2,3,Cooba,0.4225886222341956
-0.016048456615494144,0.6,-1.5,Group 2,3,Cooba,-0.07031685658121066
-0.09042281153158871,0.6,-0.5,Group 2,3,Cooba,-0.39619061337013123
-0.011635377234575639,0.8,1.5,Group 2,3,Cooba,-0.05564419199510665
-0.11604845661549412,0.5,-1.5,Group 2,3,Cooba,-0.5084702458194165
-0.1904228115315887,0.5,-0.5,Group 2,3,Cooba,-0.834344002608337
0.13836462276542427,0.95,1.5,Group 2,3,Cooba,0.6617050293488465
0.19395154338450593,0.81,-1.5,Group 2,3,Cooba,0.8498052608190221
0.11957718846841137,0.81,-0.5,Group 2,3,Cooba,0.5239315040301015
0.08836462276542434,0.9,1.5,Group 2,3,Cooba,0.4225886222341956
-0.016048456615494144,0.6,-1.5,Group 2,3,Cooba,-0.07031685658121066
-0.09042281153158871,0.6,-0.5,Group 2,3,Cooba,-0.39619061337013123
0.13836462276542427,0.95,1.5,Group 2,3,Cooba,0.6617050293488465
0.19395154338450593,0.81,-1.5,Group 2,3,Cooba,0.8498052608190221
0.11957718846841137,0.81,-0.5,Group 2,3,Cooba,0.5239315040301015
0.13836462276542427,0.95,1.5,Group 2,3,Cooba,0.6617050293488465
0.08395154338450583,0.7,-1.5,Group 2,3,Cooba,0.3678365326569951
0.009577188468411268,0.7,-0.5,Group 2,3,Cooba,0.0419627758680746
0.13836462276542427,0.95,1.5,Group 2,3,Cooba,0.6617050293488465
0.19395154338450593,0.81,-1.5,Group 2,3,Cooba,0.8498052608190221
0.11957718846841137,0.81,-0.5,Group 2,3,Cooba,0.5239315040301015
0.08836462276542434,0.9,1.5,Group 2,3,Cooba,0.4225886222341956
0.13836462276542427,0.95,1.5,Group 2,3,Cooba,0.6617050293488465
0.08395154338450583,0.7,-1.5,Group 2,3,Cooba,0.3678365326569951
0.009577188468411268,0.7,-0.5,Group 2,3,Cooba,0.0419627758680746
-0.11604845661549412,0.5,-1.5,Group 2,3,Cooba,-0.5084702458194165
-0.1904228115315887,0.5,-0.5,Group 2,3,Cooba,-0.834344002608337
-0.011635377234575639,0.8,1.5,Group 2,3,Cooba,-0.05564419199510665
0.19395154338450593,0.81,-1.5,Group 2,3,Cooba,0.8498052608190221
0.11957718846841137,0.81,-0.5,Group 2,3,Cooba,0.5239315040301015
0.13836462276542427,0.95,1.5,Group 2,3,Cooba,0.6617050293488465
0.19395154338450593,0.81,-1.5,Group 2,3,Cooba,0.8498052608190221
0.11957718846841137,0.81,-0.5,Group 2,3,Cooba,0.5239315040301015
0.13836462276542427,0.95,1.5,Group 2,3,Cooba,0.6617050293488465
0.010092952638499408,0.6,-1.5,Group 2,14,Cooba,0.050215673447607655
-0.06660475334563665,0.6,-0.5,Group 2,14,Cooba,-0.3313799899649791
-0.04436552109652625,0.75,1.5,Group 2,14,Cooba,-0.21319071721712343
-0.08990704736150057,0.5,-1.5,Group 2,14,Cooba,-0.44731636941624914
-0.16660475334563662,0.5,-0.5,Group 2,14,Cooba,-0.8289120328288359
0.05563447890347373,0.85,1.5,Group 2,14,Cooba,0.26734171415741953
-0.2899070473615006,0.3,-1.5,Group 2,14,Cooba,-1.442380455143963
-0.36660475334563664,0.3,-0.5,Group 2,14,Cooba,-1.8239761185565497
-0.08990704736150057,0.5,-1.5,Group 2,14,Cooba,-0.44731636941624914
-0.16660475334563662,0.5,-0.5,Group 2,14,Cooba,-0.8289120328288359
0.005634478903473794,0.8,1.5,Group 2,14,Cooba,0.027075498470148316
-0.1799070473615006,0.41,-1.5,Group 2,14,Cooba,-0.8950952079937206
-0.25660475334563665,0.41,-0.5,Group 2,14,Cooba,-1.2766908714063072
0.10563447890347377,0.9,1.5,Group 2,14,Cooba,0.5076079298446913
0.16009295263849943,0.75,-1.5,Group 2,14,Cooba,0.7965137377433932
0.08339524665436338,0.75,-0.5,Group 2,14,Cooba,0.4149180743308064
0.10563447890347377,0.9,1.5,Group 2,14,Cooba,0.5076079298446913
0.16009295263849943,0.75,-1.5,Group 2,14,Cooba,0.7965137377433932
0.08339524665436338,0.75,-0.5,Group 2,14,Cooba,0.4149180743308064
0.10563447890347377,0.9,1.5,Group 2,14,Cooba,0.5076079298446913
-0.4899070473615006,0.1,-1.5,Group 2,14,Cooba,-2.437444540871677
