TCI,HYDRO_GP,Transect,SPECIES,Year,medYear,time,mTCI
7,Group 2,10,Eucalyptus largiflorens,2015,2018,-3,0.22
7,Group 2,10,Eucalyptus largiflorens,2016,2018,-2,0.22
11,Group 2,10,Eucalyptus largiflorens,2018,2018,0,0.6375
8,Group 2,10,Eucalyptus largiflorens,2015,2018,-3,0.25
8,Group 2,10,Eucalyptus largiflorens,2016,2018,-2,0.25
10,Group 2,10,Eucalyptus largiflorens,2018,2018,0,0.6
6,Group 2,10,Eucalyptus largiflorens,2015,2018,-3,0.16
6,Group 2,10,Eucalyptus largiflorens,2016,2018,-2,0.16
10,Group 2,10,Eucalyptus largiflorens,2018,2018,0,0.6
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.14
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.14
10,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.14
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.14
11,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
9,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.375
9,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.375
11,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
8,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.21
8,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.21
11,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.68
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.14
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.14
11,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.68
10,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.486
10,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.486
12,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7225
9,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.324
9,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.324
11,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.2
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.2
10,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.64
8,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.28
8,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.28
11,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.14
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.14
11,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
3,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.02
3,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.02
9,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.375
11,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.14
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.14
8,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.162
8,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.162
11,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
6,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.12
6,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.12
10,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.5625
6,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.11
6,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.11
11,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
6,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.1
6,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.1
10,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.14
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.14
11,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
9,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.375
9,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.375
11,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.164
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.164
9,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.45
5,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.08
5,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.08
9,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.48
2,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.01
2,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.01
11,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
6,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.16
6,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.16
8,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.1875
8,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.3
8,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.3
11,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.68
12,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.6561
12,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.6561
13,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.8075
11,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.567
11,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.567
13,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.8075
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.14
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.14
11,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.595
6,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.12
6,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.12
11,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.14
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.14
12,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.76
9,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.243
9,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.243
12,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.81
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.2
7,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.2
11,Group 5,20,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
9,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.45
9,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.45
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6375
10,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.49
10,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.49
10,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
12,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.6561
12,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.6561
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
6,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.12
6,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.12
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.595
8,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.21
8,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.21
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.68
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.6075
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.6075
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.68
13,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.7371
13,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.7371
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.68
10,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.486
10,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.486
10,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.567
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.567
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.68
7,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.2
7,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.2
10,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.49
10,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.405
10,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.405
13,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.8075
10,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.405
10,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.405
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.63
9,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.45
9,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.45
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
9,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.182
9,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.182
12,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7125
8,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.28
8,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.28
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.595
6,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.16
6,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.16
10,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.49
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.6075
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.6075
12,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.765
10,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.525
10,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.525
12,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.765
9,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.42
9,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.42
10,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.525
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.567
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.567
10,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.56
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.567
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.567
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.72
9,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.35
9,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.35
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.595
8,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.36
8,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.36
10,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.6
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.6075
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.6075
10,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.64
8,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.3
8,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.3
10,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.5625
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.6
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.6
12,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7125
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.6
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.6
12,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7125
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.6
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.6
12,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7125
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.6
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.6
12,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.665
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2015,2018,-3,0.6
11,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2016,2018,-2,0.6
12,Group 3,12,Eucalyptus camaldulensis ssp. camaldulensis,2018,2018,0,0.7125
4,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.04
4,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.04
8,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.28
6,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.1
6,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.1
11,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.6375
6,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.16
6,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.16
11,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.675
6,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.16
6,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.16
8,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.3
4,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.03
4,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.03
10,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.64
5,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.08
5,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.08
10,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.525
3,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.02
3,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.02
10,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.4875
7,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.18
7,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.18
11,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.68
5,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.06
5,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.06
11,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.68
12,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.76
10,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.486
10,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.486
4,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.03
4,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.03
9,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.375
3,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.02
3,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.02
8,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.2625
4,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.04
4,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.04
11,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.68
3,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.02
3,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.02
10,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.6
4,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.04
4,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.04
11,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.595
4,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.04
4,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.04
11,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.595
3,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.015
3,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.015
10,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.4875
11,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.546
11,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.546
8,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.32
7,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.2
7,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.2
12,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.76
8,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.21
8,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.21
10,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.5625
6,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.1
11,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.68
6,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.1
5,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.08
5,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.08
11,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.68
5,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.05
5,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.05
10,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.6
5,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.08
5,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.08
10,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.5625
7,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.14
7,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.14
10,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.6
2,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.01
2,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.01
8,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.1875
6,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.12
6,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.12
10,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.6
2,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.003
2,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.003
0,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0
6,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.1
6,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.1
10,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.5625
5,Group 1,11,Eucalyptus largiflorens,2015,2018,-3,0.05
5,Group 1,11,Eucalyptus largiflorens,2016,2018,-2,0.05
10,Group 1,11,Eucalyptus largiflorens,2018,2018,0,0.64
8,Group 3,9,Acacia stenophylla,2015,2018,-3,0.28
8,Group 3,9,Acacia stenophylla,2016,2018,-2,0.28
9,Group 3,9,Acacia stenophylla,2018,2018,0,0.39
9,Group 3,9,Acacia stenophylla,2015,2018,-3,0.35
9,Group 3,9,Acacia stenophylla,2016,2018,-2,0.35
10,Group 3,9,Acacia stenophylla,2018,2018,0,0.495
7,Group 3,9,Acacia stenophylla,2015,2018,-3,0.2
7,Group 3,9,Acacia stenophylla,2016,2018,-2,0.2
10,Group 3,9,Acacia stenophylla,2018,2018,0,0.4675
0,Group 3,9,Acacia stenophylla,2018,2018,0,0
0,Group 3,9,Acacia stenophylla,2018,2018,0,0
8,Group 3,9,Acacia stenophylla,2015,2018,-3,0.21
8,Group 3,9,Acacia stenophylla,2016,2018,-2,0.21
11,Group 3,9,Acacia stenophylla,2018,2018,0,0.475
6,Group 3,9,Acacia stenophylla,2015,2018,-3,0.09
6,Group 3,9,Acacia stenophylla,2016,2018,-2,0.09
11,Group 3,9,Acacia stenophylla,2018,2018,0,0.5525
8,Group 3,9,Acacia stenophylla,2015,2018,-3,0.28
8,Group 3,9,Acacia stenophylla,2016,2018,-2,0.28
10,Group 3,9,Acacia stenophylla,2018,2018,0,0.51
6,Group 3,9,Acacia stenophylla,2015,2018,-3,0.082
6,Group 3,9,Acacia stenophylla,2016,2018,-2,0.082
10,Group 3,9,Acacia stenophylla,2018,2018,0,0.52
5,Group 3,9,Acacia stenophylla,2015,2018,-3,0.045
5,Group 3,9,Acacia stenophylla,2016,2018,-2,0.045
10,Group 3,9,Acacia stenophylla,2018,2018,0,0.4875
10,Group 3,9,Acacia stenophylla,2015,2018,-3,0.49
10,Group 3,9,Acacia stenophylla,2016,2018,-2,0.49
11,Group 3,9,Acacia stenophylla,2018,2018,0,0.595
2,Group 3,9,Acacia stenophylla,2015,2018,-3,0.01
2,Group 3,9,Acacia stenophylla,2016,2018,-2,0.01
0,Group 3,9,Acacia stenophylla,2018,2018,0,0
0,Group 3,9,Acacia stenophylla,2018,2018,0,0
3,Group 3,9,Acacia stenophylla,2015,2018,-3,0.02
3,Group 3,9,Acacia stenophylla,2016,2018,-2,0.02
8,Group 3,9,Acacia stenophylla,2018,2018,0,0.33
7,Group 3,9,Acacia stenophylla,2015,2018,-3,0.14
7,Group 3,9,Acacia stenophylla,2016,2018,-2,0.14
9,Group 3,9,Acacia stenophylla,2018,2018,0,0.39
5,Group 3,9,Acacia stenophylla,2015,2018,-3,0.08
5,Group 3,9,Acacia stenophylla,2016,2018,-2,0.08
10,Group 3,9,Acacia stenophylla,2018,2018,0,0.52
8,Group 3,9,Acacia stenophylla,2015,2018,-3,0.1681
8,Group 3,9,Acacia stenophylla,2016,2018,-2,0.1681
11,Group 3,9,Acacia stenophylla,2018,2018,0,0.63
0,Group 3,9,Acacia stenophylla,2018,2018,0,0
5,Group 3,9,Acacia stenophylla,2015,2018,-3,0.06
5,Group 3,9,Acacia stenophylla,2016,2018,-2,0.06
10,Group 3,9,Acacia stenophylla,2018,2018,0,0.525
8,Group 3,9,Acacia stenophylla,2015,2018,-3,0.21
8,Group 3,9,Acacia stenophylla,2016,2018,-2,0.21
10,Group 3,9,Acacia stenophylla,2018,2018,0,0.54
4,Group 3,9,Acacia stenophylla,2015,2018,-3,0.03
4,Group 3,9,Acacia stenophylla,2016,2018,-2,0.03
9,Group 3,9,Acacia stenophylla,2018,2018,0,0.45
8,Group 3,9,Acacia stenophylla,2015,2018,-3,0.1681
8,Group 3,9,Acacia stenophylla,2016,2018,-2,0.1681
9,Group 3,9,Acacia stenophylla,2018,2018,0,0.4
6,Group 3,9,Acacia stenophylla,2016,2018,-2,0.12
10,Group 3,9,Acacia stenophylla,2018,2018,0,0.56
6,Group 3,9,Acacia stenophylla,2015,2018,-3,0.12
7,Group 3,9,Acacia stenophylla,2015,2018,-3,0.14
7,Group 3,9,Acacia stenophylla,2016,2018,-2,0.14
11,Group 3,9,Acacia stenophylla,2018,2018,0,0.4275
7,Group 3,9,Acacia stenophylla,2015,2018,-3,0.164
7,Group 3,9,Acacia stenophylla,2016,2018,-2,0.164
11,Group 3,9,Acacia stenophylla,2018,2018,0,0.595
11,Group 3,9,Acacia stenophylla,2015,2018,-3,0.567
11,Group 3,9,Acacia stenophylla,2016,2018,-2,0.567
10,Group 3,9,Acacia stenophylla,2018,2018,0,0.4675
4,Group 3,9,Acacia stenophylla,2015,2018,-3,0.04
